long,long,long,long,flags,flags,flags,flags,flags,flags,flags,flags,flags,None,flags,None,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,flags,long,flags,long,flags,long,long,long,long,long,long,long,long,None,long,float,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,flags,flags,long,long,long,long,long,long,float,float,float,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,flags,long,long,long,flags,flags,long,long,long,long,long,long,long,long,long,float,flags,float,flags,flags,flags,flags,flags,flags,flags,flags,flags,long,long,long,long,long,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,long,long,long,long,long,flags,flags,flags,long,long,long,long,float,float,float,long,long,long,long,long,long,long,long,long,long,float,float,float,long,long
27840,0,0,0,0x1C0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,0,0,0,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,8,0,0,0,0,0,0,0,0,0,0x0,0,0x4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,1876,0,0,"Improved Vampiric Embrace",,,,,,,,,,,,,,,,0xFF01FE,"Rank 2",,,,,,,,,,,,,,,,0xFF01FE,"Increases the healing received from Vampiric Embrace by $s1%.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,6,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27900,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,0,21,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,0,0,0,-3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,126,0,0,0,0,0,0,0,0,0,0x0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,1880,0,0,"Spell Warding",,,,,,,,,,,,,,,,0xFF01FE,"Rank 1",,,,,,,,,,,,,,,,0xFF01FE,"Reduces all spell damage taken by $s1%.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,6,0x0,0x0,0x0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
27901,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,0,21,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,0,0,0,-5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,126,0,0,0,0,0,0,0,0,0,0x0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,1880,0,0,"Spell Warding",,,,,,,,,,,,,,,,0xFF01FE,"Rank 2",,,,,,,,,,,,,,,,0xFF01FE,"Reduces all spell damage taken by $s1%.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,6,0x0,0x0,0x0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
27902,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,0,21,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,0,0,0,-7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,126,0,0,0,0,0,0,0,0,0,0x0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,1880,0,0,"Spell Warding",,,,,,,,,,,,,,,,0xFF01FE,"Rank 3",,,,,,,,,,,,,,,,0xFF01FE,"Reduces all spell damage taken by $s1%.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,6,0x0,0x0,0x0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
27903,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,0,21,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,0,0,0,-9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,126,0,0,0,0,0,0,0,0,0,0x0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,1880,0,0,"Spell Warding",,,,,,,,,,,,,,,,0xFF01FE,"Rank 4",,,,,,,,,,,,,,,,0xFF01FE,"Reduces all spell damage taken by $s1%.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,6,0x0,0x0,0x0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
27904,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,0,21,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,0,0,0,-11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,126,0,0,0,0,0,0,0,0,0,0x0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,1880,0,0,"Spell Warding",,,,,,,,,,,,,,,,0xFF01FE,"Rank 5",,,,,,,,,,,,,,,,0xFF01FE,"Reduces all spell damage taken by $s1%.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,6,0x0,0x0,0x0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
28332,0,0,0,0xD0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,3,0,1,1,0,0,0,0,49,29,0,0,0,0,1,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,8,0,0,0,0,0,0,0,0,0,0x0,0,0x2000000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,501,0,50,"Frost Warding",,,,,,,,,,,,,,,,0xFF01FE,"Rank 2",,,,,,,,,,,,,,,,0xFF01FE,"Increases the armor and resistances given by your Frost Armor and Ice Armor spells by $s1%.  In addition, gives your Frost Ward and Fire Ward a $s2% chance to negate the warded damage spell and restore mana equal to the damage caused.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,3,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28574,0,0,0,0x1C0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,0,0,0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,1,0,0,3,0,0,0,0,0,0,0x0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,1918,0,0,"Arcane Fortitude",,,,,,,,,,,,,,,,0xFF01FE,"Rank 1",,,,,,,,,,,,,,,,0xFF01FE,"Increases your armor by an amount equal to $s1% of your Intellect.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,0,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28592,0,0,0,0x400D0,0x0,0x0,0x4000000,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x10000,66,0x0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,6,0,1,1,0,0,0,0,-1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,42,107,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,0,7,0,0,0,0,12579,0,0,0,0x0,0,0x0,0x0,0x0,0x20,0x0,0x0,0x0,0x0,0x0,0,0,187,0,50,"Winter's Chill",,,,,,,,,,,,,,,,0xFF01FE,"Rank 2",,,,,,,,,,,,,,,,0xFF01FE,"Increases your chance to critically hit with Frostbolt by an additional $s2% and gives your Frost damage spells a $h% chance to apply the Winter's Chill effect, which increases the chance spells will critically hit the target by $12579s1% for $12579d.  Stacks up to $12579u times.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,3,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28593,0,0,0,0x400D0,0x0,0x0,0x4000000,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x10000,100,0x0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,6,0,1,1,0,0,0,0,-1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,42,107,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,0,7,0,0,0,0,12579,0,0,0,0x0,0,0x0,0x0,0x0,0x20,0x0,0x0,0x0,0x0,0x0,0,0,187,0,50,"Winter's Chill",,,,,,,,,,,,,,,,0xFF01FE,"Rank 3",,,,,,,,,,,,,,,,0xFF01FE,"Increases your chance to critically hit with Frostbolt by an additional $s2% and gives your Frost damage spells a $h% chance to apply the Winter's Chill effect, which increases the chance spells will critically hit the target by $12579s1% for $12579d.  Stacks up to $12579u times.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,3,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28996,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,0,0,0,-3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,127,0,0,0,0,0,0,0,0,0,0x0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,198,0,0,"Elemental Warding",,,,,,,,,,,,,,,,0xFF01FE,"Rank 1",,,,,,,,,,,,,,,,0xFF01FE,"Reduces all damage taken by $s1%.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,11,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
28997,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,0,0,0,-5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,127,0,0,0,0,0,0,0,0,0,0x0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,198,0,0,"Elemental Warding",,,,,,,,,,,,,,,,0xFF01FE,"Rank 2",,,,,,,,,,,,,,,,0xFF01FE,"Reduces all damage taken by $s1%.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,11,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
28998,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,0,0,0,-7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,127,0,0,0,0,0,0,0,0,0,0x0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,198,0,0,"Elemental Warding",,,,,,,,,,,,,,,,0xFF01FE,"Rank 3",,,,,,,,,,,,,,,,0xFF01FE,"Reduces all damage taken by $s1%.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,11,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
28999,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,6,6,1,1,1,0,0,0,2,9,6,0,0,0,1,1,1,0,0,0,0,0,0,107,108,107,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,5,6,5,0,0,0,0,0,0,0,0x0,0,0x8000003,0x1000,0x0,0x0,0x2000,0x0,0x10000000,0x0,0x0,0,0,1921,0,0,"Elemental Reach",,,,,,,,,,,,,,,,0xFF01FE,"Rank 1",,,,,,,,,,,,,,,,0xFF01FE,"Increases the range of your Lightning Bolt, Chain Lightning, Fire Nova, and Lava Burst spells by $s1 yards, increases the radius of your Thunderstorm spell by $s2%, and increases the range of your Flame Shock by $s3 yards.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,11,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29000,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,6,6,1,1,1,0,0,0,5,19,14,0,0,0,1,1,1,0,0,0,0,0,0,107,108,107,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,5,6,5,0,0,0,0,0,0,0,0x0,0,0x8000003,0x1000,0x0,0x0,0x2000,0x0,0x10000000,0x0,0x0,0,0,1921,0,0,"Elemental Reach",,,,,,,,,,,,,,,,0xFF01FE,"Rank 2",,,,,,,,,,,,,,,,0xFF01FE,"Increases the range of your Lightning Bolt, Chain Lightning, Fire Nova, and Lava Burst spells by $s1 yards, increases the radius of your Thunderstorm spell by $s2%, and increases the range of your Flame Shock by $s3 yards.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,11,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29062,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,9,0,0,0,0,0,0,0,0,0,0x0,0,0x3,0x9000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,2028,0,0,"Eye of the Storm",,,,,,,,,,,,,,,,0xFF01FE,"Rank 1",,,,,,,,,,,,,,,,0xFF01FE,"Reduces the pushback suffered from damaging attacks while casting Lightning Bolt, Chain Lightning, Lava Burst and Hex spells by $s1%.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,11,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29064,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,9,0,0,0,0,0,0,0,0,0,0x0,0,0x3,0x9000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,2028,0,0,"Eye of the Storm",,,,,,,,,,,,,,,,0xFF01FE,"Rank 2",,,,,,,,,,,,,,,,0xFF01FE,"Reduces the pushback suffered from damaging attacks while casting Lightning Bolt, Chain Lightning, Lava Burst and Hex spells by $s1%.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,11,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29065,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,0,0,0,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,9,0,0,0,0,0,0,0,0,0,0x0,0,0x3,0x9000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,2028,0,0,"Eye of the Storm",,,,,,,,,,,,,,,,0xFF01FE,"Rank 3",,,,,,,,,,,,,,,,0xFF01FE,"Reduces the pushback suffered from damaging attacks while casting Lightning Bolt, Chain Lightning, Lava Burst and Hex spells by $s1%.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,11,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29074,0,0,0,0x400D0,0x0,0x0,0x4000000,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x10000,100,0x0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,0,0,0,0,0,0,0,0,0,0,0x0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,1920,0,50,"Master of Elements",,,,,,,,,,,,,,,,0xFF01FE,"Rank 1",,,,,,,,,,,,,,,,0xFF01FE,"Your spell criticals will refund $s1% of their base mana cost.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,3,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
29075,0,0,0,0x400D0,0x0,0x0,0x4000000,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x10000,100,0x0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,0,0,0,0,0,0,0,0,0,0,0x0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,1920,0,50,"Master of Elements",,,,,,,,,,,,,,,,0xFF01FE,"Rank 2",,,,,,,,,,,,,,,,0xFF01FE,"Your spell criticals will refund $s1% of their base mana cost.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,3,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
29076,0,0,0,0x400D0,0x0,0x0,0x4000000,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x10000,100,0x0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,0,0,0,0,0,0,0,0,0,0,0x0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,1920,0,50,"Master of Elements",,,,,,,,,,,,,,,,0xFF01FE,"Rank 3",,,,,,,,,,,,,,,,0xFF01FE,"Your spell criticals will refund $s1% of their base mana cost.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,3,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
29079,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,6,6,1,1,1,0,0,0,19,19,26,0,0,0,1,1,1,0,0,0,0,0,0,108,108,108,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,12,12,0,0,0,0,0,0,0,0,0x0,0,0x0,0x100000,0x0,0x200000,0x0,0x0,0x800000,0x0,0x0,0,0,679,0,0,"Elemental Weapons",,,,,,,,,,,,,,,,0xFF01FE,"Rank 2",,,,,,,,,,,,,,,,0xFF01FE,"Increases the damage caused by your Windfury Weapon effect by $s3%  increases the spell damage on your Flametongue Weapon by $s2% and increases the bonus healing on your Earthliving Weapon by $s1%.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,11,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29080,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,6,6,1,1,1,0,0,0,29,29,39,0,0,0,1,1,1,0,0,0,0,0,0,108,108,108,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,12,12,0,0,0,0,0,0,0,0,0x0,0,0x0,0x100000,0x0,0x200000,0x0,0x0,0x800000,0x0,0x0,0,0,679,0,0,"Elemental Weapons",,,,,,,,,,,,,,,,0xFF01FE,"Rank 3",,,,,,,,,,,,,,,,0xFF01FE,"Increases the damage caused by your Windfury Weapon effect by $s3%  increases the spell damage on your Flametongue Weapon by $s2% and increases the bonus healing on your Earthliving Weapon by $s1%.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,11,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29082,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0x0,0,0x0,101,0x0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0xA433,0x0,6,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0x0,0,0,0,0x0,0x0,1,0,0,0,0,0,0,0,0,0,0x0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,257,0,50,"Weapon Mastery",,,,,,,,,,,,,,,,0xFF01FE,"Rank 1",,,,,,,,,,,,,,,,0xFF01FE,"Increases the damage you deal with all weapons by $s1%.",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,0,0,0,0,0x0,0x0,0x0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
